GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Column1
URN:CornellLabOfOrnithology:EBIRD:OBS570778450,1/24/2018 14:36,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Jackson Ferry Road,L6770691,P,32.4370618,-86.3125634,1/4/2018,9:53:00 AM,obsr231506,S42206979,Traveling,P22,EBIRD,17,1.609,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756360,1/3/2018 22:53,24903,species,American Robin,Turdus migratorius,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr665305,S41603974,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563070429,1/3/2018 22:53,24903,species,American Robin,Turdus migratorius,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,6:59:00 AM,obsr130801,S41543738,Traveling,P22,EBIRD,34,1.062,,2,1,G2836752,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571637719,1/27/2018 14:06,24903,species,American Robin,Turdus migratorius,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"9916 Troy Hwy, Montgomery US-AL (32.2231,-86.1191)",L6784068,P,32.223119,-86.119096,1/27/2018,1:01:00 PM,obsr1002010,S42278680,Traveling,P22,EBIRD,5,0.112,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756634,1/3/2018 22:54,24903,species,American Robin,Turdus migratorius,,,40,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Windham Rd., Pintlala",L665057,H,32.1883615,-86.3681602,1/2/2018,8:02:00 AM,obsr665305,S41603999,Traveling,P22,EBIRD,18,1.706,,2,1,G2836759,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563333656,1/3/2018 22:54,24903,species,American Robin,Turdus migratorius,,,40,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Windham Rd., Pintlala",L665057,H,32.1883615,-86.3681602,1/2/2018,8:02:00 AM,obsr130801,S41567526,Traveling,P22,EBIRD,18,1.706,,2,1,G2836759,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570566470,1/23/2018 18:14,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Grassmere St, Montgomery US-AL (32.3120,-86.1813)",L6767923,P,32.311993,-86.181302,1/23/2018,5:04:00 PM,obsr665305,S42187693,Traveling,P22,EBIRD,9,1.326,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563085718,1/2/2018 9:30,24903,species,American Robin,Turdus migratorius,,,160,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Powder Magazine Park,L662313,H,32.3819367,-86.3316554,1/2/2018,7:18:00 AM,obsr670353,S41545128,Traveling,P22,EBIRD,71,3.042,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566368565,1/11/2018 14:58,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,AL River Parkway,L6702678,P,32.4409011,-86.2897968,1/4/2018,9:30:00 AM,obsr231506,S41823602,Traveling,P22,EBIRD,22,2.414,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563148354,1/9/2018 21:46,24903,species,American Robin,Turdus migratorius,,,10,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Bankhead Ave,L6654172,P,32.3488616,-86.2892284,1/2/2018,10:40:00 AM,obsr130801,S41550556,Traveling,P22,EBIRD,23,2.189,,2,1,G2836779,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS567597098,1/14/2018 22:07,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/14/2018,2:35:00 PM,obsr940190,S41920236,Stationary,P21,EBIRD,45,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS572270019,1/28/2018 21:59,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/23/2018,3:55:00 PM,obsr940190,S42328767,Stationary,P21,EBIRD,30,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS566773059,1/12/2018 22:25,24903,species,American Robin,Turdus migratorius,,,120,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/12/2018,1:10:00 PM,obsr940190,S41855815,Stationary,P21,EBIRD,35,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757542,1/9/2018 21:46,24903,species,American Robin,Turdus migratorius,,,10,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Bankhead Ave,L6654172,P,32.3488616,-86.2892284,1/2/2018,10:40:00 AM,obsr665305,S41604088,Traveling,P22,EBIRD,23,2.189,,2,1,G2836779,0,1,0,,Montgomery AL Christmas Bird Count,,
URN:CornellLabOfOrnithology:EBIRD:OBS573616596,5/1/2018 13:28,24903,species,American Robin,Turdus migratorius,,,8,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Pelzer AVE,L6811785,P,32.389025,-86.2544239,1/30/2018,9:00:00 AM,obsr1013387,S42440448,Stationary,P21,EBIRD,420,,,1,1,,0,1,0,,Back Yard Feeder,,
URN:CornellLabOfOrnithology:EBIRD:OBS565795601,1/9/2018 15:33,24903,species,American Robin,Turdus migratorius,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"10001–10127 Woodley Rd, Montgomery US-AL (32.2198,-86.1787)",L6694058,P,32.219751,-86.17865,1/9/2018,2:19:00 PM,obsr665305,S41775667,Traveling,P22,EBIRD,14,1.287,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570204091,1/22/2018 13:06,24903,species,American Robin,Turdus migratorius,,,19,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Montgomery, AL  36117, Montgomery US-AL (32.3710,-86.1814)",L6762834,P,32.37105,-86.181377,1/22/2018,11:48:00 AM,obsr665305,S42157936,Traveling,P22,EBIRD,19,3.427,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563156899,1/3/2018 22:59,24903,species,American Robin,Turdus migratorius,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oak Park,L2612975,H,32.3692002,-86.2869912,1/2/2018,11:12:00 AM,obsr130801,S41551303,Traveling,P22,EBIRD,12,1.963,,2,1,G2836782,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461710,1/3/2018 8:32,24903,species,American Robin,Turdus migratorius,,,1232,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr228192,S41578261,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,Loose continuous flyover flock. Best estimate ,
URN:CornellLabOfOrnithology:EBIRD:OBS570986317,1/26/2018 8:08,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"6687–7007 Old Pike Rd, Pike Road US-AL (32.2624,-86.0808)",L6773728,P,32.262419,-86.080831,1/25/2018,8:42:00 AM,obsr610490,S42224471,Traveling,P22,EBIRD,20,1.609,,2,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383267,1/2/2018 22:08,24903,species,American Robin,Turdus migratorius,,,1232,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr136097,S41571410,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,Loose continuous flyover flock. Best estimate ,
URN:CornellLabOfOrnithology:EBIRD:OBS570795957,1/24/2018 15:48,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"2767–3095 Flowers Rd, Mathews US-AL (32.2558,-86.0013)",L6770998,P,32.255774,-86.001265,1/24/2018,2:22:00 PM,obsr665305,S42208558,Traveling,P22,EBIRD,8,2.228,,1,1,,0,1,0,,Driving and pausing ,,
URN:CornellLabOfOrnithology:EBIRD:OBS565965491,1/10/2018 9:53,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/10/2018,8:44:00 AM,obsr665305,S41790467,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 60 degrees overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563269014,1/3/2018 23:03,24903,species,American Robin,Turdus migratorius,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,3:11:00 PM,obsr130801,S41561775,Traveling,P22,EBIRD,5,0.692,,2,1,G2836807,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563756202,1/3/2018 22:52,24903,species,American Robin,Turdus migratorius,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,6:38:00 AM,obsr665305,S41603953,Traveling,P22,EBIRD,21,1.609,,2,1,G2836750,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563758644,1/3/2018 23:03,24903,species,American Robin,Turdus migratorius,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,3:11:00 PM,obsr665305,S41604194,Traveling,P22,EBIRD,5,0.692,,2,1,G2836807,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563302724,1/2/2018 18:14,24903,species,American Robin,Turdus migratorius,,,118,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Montgomery, Alabama, US (32.389, -86.289)",L6657002,P,32.3889823,-86.2889358,1/2/2018,4:03:00 PM,obsr670353,S41564920,Traveling,P22,EBIRD,69,4.603,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563289272,1/2/2018 22:08,24903,species,American Robin,Turdus migratorius,,,1232,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oakwood Cemetery,L1056773,H,32.3863037,-86.2927365,1/2/2018,4:18:00 PM,obsr35725,S41563695,Traveling,P22,EBIRD,20,0.521,,3,1,G2833086,0,1,0,,Montgomery CBC; weather mostly clear with some thin cirrus clouds and cold; temp 37 F. Walked portion of cemetery noting all birds detected. With John Trent and Ashley Peters.,Loose continuous flyover flock. Best estimate ,
URN:CornellLabOfOrnithology:EBIRD:OBS571304140,1/30/2018 13:00,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"stakeout Tundra Swan, Pike Rd. (2018)",L6769689,H,32.262883,-86.081086,1/26/2018,7:39:00 AM,obsr136097,S42251701,Stationary,P21,EBIRD,5,,,1,1,,0,1,0,,31 F,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757398,1/6/2018 18:34,24903,species,American Robin,Turdus migratorius,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr665305,S41604072,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563135908,1/6/2018 18:34,24903,species,American Robin,Turdus migratorius,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Huntingdon College,L2482942,H,32.3501016,-86.285339,1/2/2018,10:07:00 AM,obsr130801,S41549538,Traveling,P22,EBIRD,30,0.789,,2,1,G2836776,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570775036,1/24/2018 14:20,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"East McLean Rd., Hope Hull",L1070027,H,32.2373067,-86.3624096,1/24/2018,11:10:00 AM,obsr231506,S42206713,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563111014,1/6/2018 18:32,24903,species,American Robin,Turdus migratorius,,,50,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4588-4988 Norman Bridge Road, Montgomery, Alabama, US (32.311, -86.296)",L6653584,P,32.3110495,-86.2963573,1/2/2018,8:54:00 AM,obsr130801,S41547367,Traveling,P22,EBIRD,39,1.448,,2,1,G2836769,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570702322,1/25/2018 18:40,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"stakeout Tundra Swan, Pike Rd. (2018)",L6769689,H,32.262883,-86.081086,1/24/2018,8:10:00 AM,obsr35725,S42198226,Stationary,P21,EBIRD,23,,,2,1,G2891508,0,1,0,,Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.,,
URN:CornellLabOfOrnithology:EBIRD:OBS570751842,1/25/2018 18:40,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"stakeout Tundra Swan, Pike Rd. (2018)",L6769689,H,32.262883,-86.081086,1/24/2018,8:10:00 AM,obsr231506,S42204338,Stationary,P21,EBIRD,23,,,2,1,G2891508,0,1,0,,Weather sunny with some thin high cirrus clouds and cold; temp 37 F. Follow up of reported TUSW noting all birds detected during visit.,,
URN:CornellLabOfOrnithology:EBIRD:OBS566304670,1/11/2018 11:32,24903,species,American Robin,Turdus migratorius,,,125,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1 Festival Dr, Montgomery US-AL (32.3525,-86.2122)",L6433332,P,32.352499,-86.212244,1/11/2018,10:19:00 AM,obsr665305,S41818329,Traveling,P22,EBIRD,12,2.611,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571620409,1/30/2018 13:00,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"stakeout Tundra Swan, Pike Rd. (2018)",L6769689,H,32.262883,-86.081086,1/27/2018,12:15:00 PM,obsr35725,S42277177,Stationary,P21,EBIRD,3,,,1,1,,0,1,0,,Weather overcast and mild; temp 62 F. Made brief visit to see if TUSW was continuing at site. Noted all birds detected.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757888,1/3/2018 22:59,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"2718 Windsor Avenue, Montgomery, Alabama, US (32.385, -86.272)",L6655056,P,32.3852226,-86.2716158,1/2/2018,12:14:00 PM,obsr665305,S41604123,Stationary,P21,EBIRD,47,,,2,1,G2836784,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS565749419,5/11/2018 13:45,24903,species,American Robin,Turdus migratorius,,,18,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"1 Festival Dr, Montgomery US-AL (32.3524,-86.2115)",L6693253,P,32.35239,-86.211522,1/9/2018,11:41:00 AM,obsr665305,S41771889,Traveling,P22,EBIRD,26,3.127,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563196075,1/3/2018 22:59,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"2718 Windsor Avenue, Montgomery, Alabama, US (32.385, -86.272)",L6655056,P,32.3852226,-86.2716158,1/2/2018,12:14:00 PM,obsr130801,S41554809,Stationary,P21,EBIRD,47,,,2,1,G2836784,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563063168,1/3/2018 22:52,24903,species,American Robin,Turdus migratorius,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Fischer Rd,L6652815,P,32.2619956,-86.3541642,1/2/2018,6:38:00 AM,obsr130801,S41543067,Traveling,P22,EBIRD,21,1.609,,2,1,G2836750,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563256230,1/3/2018 16:12,24903,species,American Robin,Turdus migratorius,,,21,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr35725,S41560657,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563461854,1/3/2018 16:12,24903,species,American Robin,Turdus migratorius,,,21,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr228192,S41578277,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563337284,1/3/2018 16:14,24903,species,American Robin,Turdus migratorius,,,169,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Maxwell AFB, Ala",L6657502,P,32.3849212,-86.3452243,1/2/2018,8:50:00 AM,obsr670353,S41567802,Traveling,P22,EBIRD,269,17.236,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563383174,1/3/2018 16:12,24903,species,American Robin,Turdus migratorius,,,21,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Montgomery Landfill,L1056785,H,32.4115595,-86.3283026,1/2/2018,2:42:00 PM,obsr136097,S41571405,Traveling,P22,EBIRD,43,1.174,,3,1,G2833082,0,1,0,,Montgomery CBC; weather sunny and cold; temp 39 F. Walked roadside and bridge overlooking landfill noting all birds detected. With John Trent and Ashley Peters.,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757781,1/3/2018 22:59,24903,species,American Robin,Turdus migratorius,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Oak Park,L2612975,H,32.3692002,-86.2869912,1/2/2018,11:12:00 AM,obsr665305,S41604109,Traveling,P22,EBIRD,12,1.963,,2,1,G2836782,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563757127,1/6/2018 18:32,24903,species,American Robin,Turdus migratorius,,,50,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"4588-4988 Norman Bridge Road, Montgomery, Alabama, US (32.311, -86.296)",L6653584,P,32.3110495,-86.2963573,1/2/2018,8:54:00 AM,obsr665305,S41604043,Traveling,P22,EBIRD,39,1.448,,2,1,G2836769,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS570152885,1/22/2018 10:18,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/22/2018,9:08:00 AM,obsr665305,S42153715,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 54 degrees overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS563253806,1/2/2018 16:22,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"3818-4200 Washington Ferry Road, Montgomery, Alabama, US (32.393, -86.389)",L6656182,P,32.3929102,-86.3889303,1/2/2018,1:38:00 PM,obsr670353,S41560404,Traveling,P22,EBIRD,104,5.761,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS572663309,1/30/2018 9:35,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/30/2018,8:23:00 AM,obsr665305,S42360693,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 36 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS567708266,1/15/2018 10:07,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/15/2018,8:58:00 AM,obsr665305,S41928523,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 32 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS566542617,1/12/2018 8:28,24903,species,American Robin,Turdus migratorius,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/12/2018,7:18:00 AM,obsr665305,S41837596,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS568386775,1/17/2018 9:53,24903,species,American Robin,Turdus migratorius,,,4,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/17/2018,8:43:00 AM,obsr665305,S41986817,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 14 degrees 3 inches of snow,,
URN:CornellLabOfOrnithology:EBIRD:OBS562465874,1/1/2018 8:35,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/1/2018,7:26:00 AM,obsr665305,S41492873,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,"Sun porch exercise bike, 22 degrees, sunny, wind 10 mph",,
URN:CornellLabOfOrnithology:EBIRD:OBS569026057,1/19/2018 9:19,24903,species,American Robin,Turdus migratorius,,,5,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/19/2018,8:08:00 AM,obsr665305,S42063436,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 18 degrees sunny snow almost melted ,,
URN:CornellLabOfOrnithology:EBIRD:OBS566833367,1/13/2018 8:04,24903,species,American Robin,Turdus migratorius,,,12,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/13/2018,6:54:00 AM,obsr665305,S41860114,Stationary,P21,EBIRD,9,,,1,1,,0,1,0,,Sun porch exercise bike 29 degrees 15 mph winds overcast ,,
URN:CornellLabOfOrnithology:EBIRD:OBS569756405,1/21/2018 10:43,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/21/2018,9:34:00 AM,obsr665305,S42122044,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 52 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS570695820,1/24/2018 9:45,24903,species,American Robin,Turdus migratorius,,,1,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/24/2018,8:34:00 AM,obsr665305,S42197592,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 36 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS570438142,1/23/2018 9:48,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home,L5282730,P,32.3804326,-86.2308741,1/23/2018,8:38:00 AM,obsr665305,S42176903,Stationary,P21,EBIRD,10,,,1,1,,0,1,0,,Sun porch exercise bike 46 degrees sunny ,,
URN:CornellLabOfOrnithology:EBIRD:OBS567177480,1/13/2018 22:43,24903,species,American Robin,Turdus migratorius,,,2,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Home Area,L6052570,P,32.3776781,-86.2292218,1/13/2018,1:40:00 PM,obsr940190,S41887088,Stationary,P21,EBIRD,40,,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563758715,1/3/2018 23:03,24903,species,American Robin,Turdus migratorius,,,6,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/2/2018,3:21:00 PM,obsr665305,S41604198,Traveling,P22,EBIRD,15,0.692,,2,1,G2836808,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS563849164,1/4/2018 10:22,24903,species,American Robin,Turdus migratorius,,,35,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,"Rudder Rd., Hope Hull",L982093,H,32.2531502,-86.3512194,1/4/2018,9:00:00 AM,obsr345677,S41611796,Traveling,P22,EBIRD,22,1.047,,1,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS571610534,1/27/2018 15:19,24903,species,American Robin,Turdus migratorius,,,3,,,,United States,US,Alabama,US-AL,Montgomery,US-AL-101,,27,,,Waugh Park,L2063613,H,32.35617,-86.0475,1/27/2018,10:52:00 AM,obsr35725,S42276380,Traveling,P22,EBIRD,41,0.483,,1,1,,1,1,0,,Weather overcast with periods of very light rain; temp 60 F. Walked paved quarter mile trail loop within perimeter of park twice noting all birds detected. Large chorus of Pseudacris feriarum calling from shallow pool in adjacent forested wetland.,,
